name,type,parameters,description
option_sse_codes_sina,function,"['symbol', 'trade_date', 'underlying']","上海证券交易所-所有看涨和看跌合约的代码

:param symbol: choice of {""看涨期权"", ""看跌期权""}
:type symbol: str
:param trade_date: 期权到期月份
:type trade_date: ""202002""
:param underlying: 标的产品代码 华夏上证 50ETF: 510050 or 华泰柏瑞沪深 300ETF: 51..."
option_sse_daily_sina,function,['symbol'],"指定期权的日频率数据
:param symbol: 期权代码
:type symbol: str
:return: 指定期权的所有日频率历史数据
:rtype: pandas.DataFrame"
option_sse_expire_day_sina,function,"['trade_date', 'symbol', 'exchange']","指定到期月份指定品种的剩余到期时间
:param trade_date: 到期月份: 202002, 20203, 20206, 20209
:type trade_date: str
:param symbol: 50ETF or 300ETF
:type symbol: str
:param exchange: null
:type exchange: str
:return: (到期时间, ..."
option_sse_greeks_sina,function,['symbol'],"期权基本信息表
:param symbol: 合约代码
:type symbol: str
:return: 期权基本信息表
:rtype: pandas.DataFrame"
option_sse_list_sina,function,"['symbol', 'exchange']","新浪财经-期权-上交所-50ETF-合约到期月份列表
https://stock.finance.sina.com.cn/option/quotes.html
:param symbol: 50ETF or 300ETF
:type symbol: str
:param exchange: null
:type exchange: str
:return: 合约到期时间
:rtype: list"
option_sse_minute_sina,function,['symbol'],"指定期权品种在当前交易日的分钟数据, 只能获取当前交易日的数据, 不能获取历史分钟数据
https://stock.finance.sina.com.cn/option/quotes.html
:param symbol: 期权代码
:type symbol: str
:return: 指定期权的当前交易日的分钟数据
:rtype: pandas.DataFrame"
option_sse_spot_price_sina,function,['symbol'],"新浪财经-期权-期权实时数据
:param symbol: 期权代码
:type symbol: str
:return: 期权量价数据
:rtype: pandas.DataFrame"
option_sse_underlying_spot_price_sina,function,['symbol'],"期权标的物的实时数据
:param symbol: sh510050 or sh510300
:type symbol: str
:return: 期权标的物的信息
:rtype: pandas.DataFrame"
option_value_analysis_em,function,[],"东方财富网-数据中心-特色数据-期权价值分析
https://data.eastmoney.com/other/valueAnal.html
:return: 期权价值分析
:rtype: pandas.DataFrame"
pro_api,function,['token'],"初始化 pro API,第一次可以通过ak.set_token('your token')来记录自己的token凭证，临时token可以通过本参数传入"
qdii_a_index_jsl,function,[],"集思录-T+0 QDII-亚洲市场-亚洲指数
https://www.jisilu.cn/data/qdii/#qdiia
:return: T+0 QDII-亚洲市场-亚洲指数
:rtype: pandas.DataFrame"
qdii_e_comm_jsl,function,[],"集思录-T+0 QDII-欧美市场-商品
https://www.jisilu.cn/data/qdii/#qdiia
:return: T+0 QDII-欧美市场-商品
:rtype: pandas.DataFrame"
qdii_e_index_jsl,function,[],"集思录-T+0 QDII-欧美市场-欧美指数
https://www.jisilu.cn/data/qdii/#qdiia
:return: T+0 QDII-亚洲市场
:rtype: pandas.DataFrame"
qhkc_tool_foreign,function,['url'],"奇货可查-工具-外盘比价
实时更新数据, 暂不能查询历史数据
:param url: str 网址
:return: pd.DataFrame
name    base_time base_price latest_price   rate
 伦敦铜  10/08 01:00       5704       5746.5  0.745
 伦敦锌  10/08 01:00    2291.25  ..."
qhkc_tool_gdp,function,['url'],"  奇货可查-工具-各地区经济数据
  实时更新数据, 暂不能查询历史数据
  :param url:
  :return: pandas.DataFrame
  国家  国内生产总值 国内生产总值YoY 国内生产总值QoQ  ...       预算       债务   经常账户       人口
   美国   20494     2.30%     2.00%  ...   -3.80% ..."
rate_interbank,function,"['market', 'symbol', 'indicator']","东方财富-拆借利率一览-具体市场的具体品种的具体指标的拆借利率数据
具体 market 和 symbol 参见: https://data.eastmoney.com/shibor/shibor.aspx?m=sg&t=88&d=99333&cu=sgd&type=009065&p=79
:param market: choice of {""上海银行同业拆借市场"", ""中国银行同业拆借市场"", ""..."
reits_realtime_em,function,[],"东方财富网-行情中心-REITs-沪深 REITs
https://quote.eastmoney.com/center/gridlist.html#fund_reits_all
:return: 沪深 REITs-实时行情
:rtype: pandas.DataFrame"
repo_rate_hist,function,"['start_date', 'end_date']","中国外汇交易中心暨全国银行间同业拆借中心-回购定盘利率-历史数据
https://www.chinamoney.com.cn/chinese/bkfrr/
:param start_date: 开始时间, 开始时间与结束时间需要在一个月内
:type start_date: str
:param end_date: 结束时间, 开始时间与结束时间需要在一个月内
:type end_date: st..."
repo_rate_query,function,['symbol'],"中国外汇交易中心暨全国银行间同业拆借中心-回购定盘利率-历史数据
https://www.chinamoney.com.cn/chinese/bkfrr/
:param symbol: choice of {""回购定盘利率"", ""银银间回购定盘利率""}
:type symbol: str
:return: 回购定盘利率-历史数据
:rtype: pandas.DataFrame"
rv_from_futures_zh_minute_sina,function,"['symbol', 'period']","从新浪财经获取期货的分钟级历史行情数据,并进行数据清洗和格式化
https://vip.stock.finance.sina.com.cn/quotes_service/view/qihuohangqing.html#titlePos_3
:param symbol: 期货合约代码,如""IF2008""代表沪深300期货2020年8月合约
:type symbol: str
:param perio..."
rv_from_stock_zh_a_hist_min_em,function,"['symbol', 'start_date', 'end_date', 'period', 'adjust']","从东方财富网获取股票的分钟级历史行情数据,并进行数据清洗和格式化为计算 yz 已实现波动率所需的数据格式
https://quote.eastmoney.com/concept/sh603777.html?from=classic
:param symbol: 股票代码,如""000001""
:type symbol: str
:param start_date: 开始日期时间,格式""YYYY-MM..."
set_token,function,['token'],无文档
sport_olympic_hist,function,[],"运动-奥运会-奖牌数据
https://www.kaggle.com/marcogdepinto/let-s-discover-more-about-the-olympic-games
:return: 奥运会-奖牌数据
:rtype: pandas.DataFrame"
spot_corn_price_soozhu,function,[],"搜猪-生猪大数据-全国玉米价格走势
https://www.soozhu.com/price/data/center/
:return: 全国玉米价格走势
:rtype: pandas.DataFrame"
spot_golden_benchmark_sge,function,[],"上海黄金交易所-数据资讯-上海金基准价-历史数据
https://www.sge.com.cn/sjzx/jzj
:return: 历史数据
:rtype: pandas.DataFrame"
spot_goods,function,['symbol'],"新浪财经-商品现货价格指数
https://finance.sina.com.cn/futuremarket/spotprice.shtml#titlePos_0
:param symbol: choice of {""波罗的海干散货指数"", ""钢坯价格指数"", ""澳大利亚粉矿价格""}
:type symbol: str
:return: 商品现货价格指数
:rtype: pandas.DataFr..."
spot_hist_sge,function,['symbol'],"上海黄金交易所-数据资讯-行情走势-历史数据
https://www.sge.com.cn/sjzx/mrhq
:param symbol: choice of {'Au99.99', 'Au99.95', 'Au100g', 'Pt99.95', 'Ag(T+D)', 'Au(T+D)',
'mAu(T+D)', 'Au(T+N1)', 'Au(T+N2)', 'Ag99.99', 'iAu99..."
spot_hog_crossbred_soozhu,function,[],"搜猪-生猪大数据-全国后备二元母猪
https://www.soozhu.com/price/data/center/
:return: 全国后备二元母猪
:rtype: pandas.DataFrame"
spot_hog_lean_price_soozhu,function,[],"搜猪-生猪大数据-全国瘦肉型肉猪
https://www.soozhu.com/price/data/center/
:return: 全国瘦肉型肉猪
:rtype: pandas.DataFrame"
spot_hog_soozhu,function,[],"搜猪-生猪大数据-各省均价实时排行榜
https://www.soozhu.com/price/data/center/
:return: 各省均价实时排行榜
:rtype: pandas.DataFrame"
spot_hog_three_way_soozhu,function,[],"搜猪-生猪大数据-全国三元仔猪
https://www.soozhu.com/price/data/center/
:return: 全国三元仔猪
:rtype: pandas.DataFrame"
spot_hog_year_trend_soozhu,function,[],"搜猪-生猪大数据-今年以来全国出栏均价走势
https://www.soozhu.com/price/data/center/
:return: 今年以来全国出栏均价走势
:rtype: pandas.DataFrame"
spot_mixed_feed_soozhu,function,[],"搜猪-生猪大数据-全国育肥猪合料（含自配料）半月走势
https://www.soozhu.com/price/data/center/
:return: 全国育肥猪合料（含自配料）半月走势
:rtype: pandas.DataFrame"
spot_price_qh,function,['symbol'],"99 期货-数据-期现-现货走势
https://www.99qh.com/data/spotTrend
:param symbol: 品种名称
:type symbol: str
:return: 现货走势
:rtype: pandas.DataFrame"
spot_price_table_qh,function,[],"99 期货-数据-期现-交易所与品种对照表
https://www.99qh.com/data/spotTrend
:return: 交易所与品种对照表
:rtype: pandas.DataFrame"
spot_quotations_sge,function,['symbol'],"上海黄金交易所-实时行情数据
https://www.sge.com.cn/
https://www.sge.com.cn/graph/quotations
:param symbol: choice of {'Au99.99', 'Au99.95', 'Au100g', 'Pt99.95', 'Ag(T+D)', 'Au(T+D)',
'mAu(T+D)', 'Au(T+N1)', 'Au(T+..."
spot_silver_benchmark_sge,function,[],"上海黄金交易所-数据资讯-上海银基准价-历史数据
https://www.sge.com.cn/sjzx/mrhq
:return: 历史数据
:rtype: pandas.DataFrame"
spot_soybean_price_soozhu,function,[],"搜猪-生猪大数据-全国豆粕价格走势
https://www.soozhu.com/price/data/center/
:return: 全国豆粕价格走势
:rtype: pandas.DataFrame"
spot_symbol_table_sge,function,[],"上海黄金交易所-数据资讯-行情走势-品种表
https://www.sge.com.cn/sjzx/mrhq
:return: 品种表
:rtype: pandas.DataFrame"
stock_a_all_pb,function,[],"全部A股-等权重市净率、中位数市净率
https://legulegu.com/stockdata/all-pb
:return: 全部A股-等权重市盈率、中位数市盈率
:rtype: pandas.DataFrame"
stock_a_below_net_asset_statistics,function,['symbol'],"破净股统计历史走势
https://www.legulegu.com/stockdata/below-net-asset-statistics
:param symbol: choice of {""全部A股"", ""沪深300"", ""上证50"", ""中证500""}
:type symbol: str
:return: 破净股统计历史走势
:rtype: pandas.DataFrame"
stock_a_code_to_symbol,function,['symbol'],"输入股票代码判断股票市场
:param symbol: 股票代码
:type symbol: str
:return: 股票市场
:rtype: str"
stock_a_congestion_lg,function,[],"乐咕乐股-大盘拥挤度
https://legulegu.com/stockdata/ashares-congestion
:return: 大盘拥挤度
:rtype: pandas.DataFrame"
stock_a_gxl_lg,function,['symbol'],"乐咕乐股-股息率-A 股股息率
https://legulegu.com/stockdata/guxilv
:param symbol: choice of {""上证A股"", ""深证A股"", ""创业板"", ""科创板""}
:type symbol: str
:return: A 股股息率
:rtype: pandas.DataFrame"
stock_a_high_low_statistics,function,['symbol'],"乐咕乐股-创新高、新低的股票数量
https://www.legulegu.com/stockdata/high-low-statistics
:param symbol: choice of {""all"", ""sz50"", ""hs300"", ""zz500""}
:type symbol: str
:return: 创新高、新低的股票数量
:rtype: pandas.DataFrame"
stock_a_indicator_lg,function,['symbol'],"市盈率, 市净率, 股息率数据接口
https://legulegu.com/stocklist
:param symbol: 通过 ak.stock_a_indicator_lg(symbol=""all"") 来获取所有股票的代码
:type symbol: str
:return: 市盈率, 市净率, 股息率查询
:rtype: pandas.DataFrame"
stock_a_ttm_lyr,function,[],"全部 A 股-等权重市盈率、中位数市盈率
https://www.legulegu.com/stockdata/a-ttm-lyr
:return: 全部A股-等权重市盈率、中位数市盈率
:rtype: pandas.DataFrame"
stock_account_statistics_em,function,[],"东方财富网-数据中心-特色数据-股票账户统计
https://data.eastmoney.com/cjsj/gpkhsj.html
:return: 股票账户统计数据
:rtype: pandas.DataFrame"
stock_add_stock,function,['symbol'],"新浪财经-发行与分配-增发
https://vip.stock.finance.sina.com.cn/corp/go.php/vISSUE_AddStock/stockid/600004.phtml
:param symbol: 股票代码
:type symbol: str
:return: 返回增发详情
:rtype: pandas.DataFrame"
stock_allotment_cninfo,function,"['symbol', 'start_date', 'end_date']","巨潮资讯-个股-配股实施方案
https://webapi.cninfo.com.cn/#/dataBrowse
:param symbol: 股票代码
:type symbol: str
:param start_date: 开始查询的日期
:type symbol: str
:param end_date: 结束查询的日期
:type symbol: str
:return: 配股实施方案
:..."
stock_analyst_detail_em,function,"['analyst_id', 'indicator']","东方财富网-数据中心-研究报告-东方财富分析师指数-东方财富分析师指数2020最新排行-分析师详情
https://data.eastmoney.com/invest/invest/11000257131.html
:param analyst_id: 分析师 ID, 从 ak.stock_analyst_rank_em() 获取
:type analyst_id: str
:param indi..."
stock_analyst_rank_em,function,['year'],"东方财富网-数据中心-研究报告-东方财富分析师指数-东方财富分析师指数
https://data.eastmoney.com/invest/invest/list.html
:param year: 从 2015 年至今
:type year: str
:return: 东方财富分析师指数
:rtype: pandas.DataFrame"
stock_balance_sheet_by_report_delisted_em,function,['symbol'],"东方财富-股票-财务分析-资产负债表-已退市股票-按报告期
https://emweb.securities.eastmoney.com/pc_hsf10/pages/index.html?type=web&code=SZ000013#/cwfx/zcfzb
:param symbol: 已退市股票代码; 带市场标识
:type symbol: str
:return: 资产负债表-按报告期
:r..."
stock_balance_sheet_by_report_em,function,['symbol'],"东方财富-股票-财务分析-资产负债表-按报告期
https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh600519#lrb-0
:param symbol: 股票代码; 带市场标识
:type symbol: str
:return: 资产负债表-按报告期
:rtype: p..."
stock_balance_sheet_by_yearly_em,function,['symbol'],"东方财富-股票-财务分析-资产负债表-按年度
https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh600519#lrb-0
:param symbol: 股票代码; 带市场标识
:type symbol: str
:return: 资产负债表-按年度
:rtype: pan..."
stock_bid_ask_em,function,['symbol'],"东方财富-行情报价
https://quote.eastmoney.com/sz000001.html
:param symbol: 股票代码
:type symbol: str
:return: 行情报价
:rtype: pandas.DataFrame"
stock_bj_a_spot_em,function,[],"东方财富网-京 A 股-实时行情
https://quote.eastmoney.com/center/gridlist.html#hs_a_board
:return: 实时行情
:rtype: pandas.DataFrame"
stock_board_change_em,function,[],"东方财富-行情中心-当日板块异动详情
https://quote.eastmoney.com/changes/
:return: 当日板块异动详情页
:rtype: pandas.DataFrame"
stock_board_concept_cons_em,function,['symbol'],"东方财富-沪深板块-概念板块-板块成份
https://quote.eastmoney.com/center/boardlist.html#boards-BK06551
:param symbol: 板块名称或者板块代码
:type symbol: str
:return: 板块成份
:rtype: pandas.DataFrame"
stock_board_concept_hist_em,function,"['symbol', 'period', 'start_date', 'end_date', 'adjust']","东方财富网-沪深板块-概念板块-历史行情
https://quote.eastmoney.com/bk/90.BK0715.html
:param symbol: 板块名称
:type symbol: str
:type period: 周期; choice of {""daily"", ""weekly"", ""monthly""}
:param period: 板块名称
:param start_dat..."
